couple,together,Sun-Sun_angle,Sun-Sun_aspect,Sun-Moon_angle,Sun-Moon_aspect,Sun-Venus_angle,Sun-Venus_aspect,Sun-Mars_angle,Sun-Mars_aspect,Moon-Sun_angle,Moon-Sun_aspect,Moon-Moon_angle,Moon-Moon_aspect,Moon-Venus_angle,Moon-Venus_aspect,Moon-Mars_angle,Moon-Mars_aspect,Venus-Sun_angle,Venus-Sun_aspect,Venus-Moon_angle,Venus-Moon_aspect,Venus-Venus_angle,Venus-Venus_aspect,Venus-Mars_angle,Venus-Mars_aspect,Mars-Sun_angle,Mars-Sun_aspect,Mars-Moon_angle,Mars-Moon_aspect,Mars-Venus_angle,Mars-Venus_aspect,Mars-Mars_angle,Mars-Mars_aspect
Joseph Moore & Brenda Sanchez,False,210.19067869282304,none,62.77326127003522,sextile,216.56657130170083,none,126.02833636477862,trine,269.4327969150836,square,122.01537949229575,trine,275.80868952396133,square,185.27045458703915,opposition,179.91039027888746,opposition,32.49297285609964,none,186.28628288776525,opposition,95.74804795084304,square,311.314188232949,none,163.89677081016117,none,317.6900808418268,none,227.15184590490458,none
Jonathan Anderson & Helen Williams,True,224.82779135063947,none,320.34558594376176,none,185.3556869500586,opposition,266.9374537833953,square,100.62871515721434,none,196.14650975033666,none,61.15661075663351,sextile,142.73837758997018,none,192.44575152466126,none,287.9635461177836,none,152.97364712408046,none,234.5554139574171,trine,190.1316735546563,none,285.64946814777863,none,150.65956915407548,none,232.24133598741213,trine
Charles Ramirez & Kathleen Jackson,False,11.322896515366978,none,90.61853051188226,square,58.099926046551644,sextile,348.57967271002315,none,163.64380004628757,none,242.93943404280284,trine,210.42082957747223,none,140.90057624094374,none,25.855196923811548,none,105.15083092032683,none,72.63222645499621,none,3.1119731184677164,conjunction,354.8212939858022,conjunction,74.11692798231749,none,41.59832351698688,none,332.0780701804584,none
Joshua Gonzalez & Angela Jones,False,245.18720067977466,trine,157.50374848620177,none,290.54603074992065,none,350.2403145903811,conjunction,42.07997348920793,none,314.396521295635,none,87.43880355935394,square,147.13308739981437,none,229.62742119723725,none,141.94396900366436,none,274.9862512673833,square,334.6805351078437,none,345.06380253074855,none,257.3803503371756,none,30.42263260089456,none,90.11691644135499,square
Ryan Jackson & Kathleen Walker,True,255.20532853398726,none,81.56328668089276,none,275.64857743224394,square,225.8779807779068,none,4.900774374373427,conjunction,191.25873252127894,none,25.344023272630103,none,335.57342661829296,none,279.42461309229145,none,105.78257123919694,none,299.86786199054814,sextile,250.09726533621097,none,281.6014806708539,none,107.95943881775938,none,302.04472956911053,sextile,252.27413291477342,none
Brian Clark & Elizabeth Sanchez,True,158.65064010159338,none,5.540729936968276,conjunction,149.47368950407244,none,99.4508973128502,none,245.6406218375116,trine,92.53071167288647,square,236.46367123999065,trine,186.4408790487684,opposition,153.27507988304,none,0.16516971841488726,conjunction,144.09812928551906,none,94.07533709429681,square,52.52907847961043,none,259.4191683149853,none,43.35212788208949,none,353.32933569086725,conjunction
John Flores & Emma Hernandez,False,279.81626683933126,none,93.63350706138664,square,287.3123797784296,none,94.2374475509996,square,2.484075835996066,conjunction,176.30131605805147,opposition,9.980188775094405,conjunction,176.90525654766438,opposition,311.7289902272315,none,125.54623044928692,trine,319.22510316632986,none,126.15017093889983,trine,27.292407058290934,none,201.10964728034634,none,34.78851999738927,none,201.71358776995925,none
John Thomas & Kathleen Garcia,False,221.29970410819396,none,34.27439857872929,none,197.35465021087685,none,300.1698430421909,sextile,163.50220193663887,none,336.4768964071742,none,139.55714803932176,none,242.3723408706358,trine,208.89249941668396,none,21.867193887219287,none,184.94744551936685,opposition,287.7626383506809,none,73.15701862246164,none,246.13171309299696,trine,49.21196472514455,none,152.02715755645858,none
Ronald Walker & Amy Johnson,True,274.23636792556954,square,226.89396160647073,none,285.41421560346515,none,201.24322009429574,none,206.71045722125479,none,159.36805090215597,none,217.8883048991504,none,133.71730938998098,none,282.8803575561944,none,235.53795123709557,trine,294.05820523409,sextile,209.88720972492058,none,93.4953733378307,square,46.152967018731886,none,104.67322101572631,none,20.502225506556897,none
Jason Nguyen & Angela Perez,False,114.33364642460253,trine,88.27920422780034,square,93.64849121178963,square,63.209551122883795,sextile,141.80184431834783,none,115.74740212154563,trine,121.11668910553493,trine,90.6777490166291,square,155.8064126835278,none,129.7519704867256,none,135.1212574707149,none,104.68231738180907,none,152.22897774431385,none,126.17453554751165,trine,131.54382253150095,none,101.10488244259511,none
Raymond Miller & Kimberly Young,False,57.28344611571538,sextile,96.80081557912627,square,57.875520728915376,sextile,18.758707253797468,none,209.71062348912926,none,249.2279929525401,none,210.3026981023292,none,171.18588462721132,opposition,71.49934437778643,none,111.01671384119732,none,72.09141899098643,none,32.97460551586852,none,343.27499053732726,none,22.792360000738093,none,343.8670651505272,none,304.7502516754093,sextile
Charles Jackson & Pamela Miller,False,311.3810540978056,none,122.13951497597715,trine,325.87865264605716,none,292.1785710861691,none,304.18910010206883,sextile,114.9475609802404,trine,318.6866986503204,none,284.98661709043233,none,337.9440596656827,none,148.70252054385423,none,352.44165821393426,conjunction,318.7415766540462,none,34.28561072679874,none,205.04407160497033,none,48.78320927505035,none,15.083127715162256,none
Brandon Miller & Amanda Jackson,False,125.58854006542299,trine,278.13698940625045,none,91.3494864762676,square,25.204387983694005,none,347.33911084692744,none,139.8875601877549,none,313.10005725777205,none,246.95495876519846,trine,95.82956242714056,square,248.37801176796802,none,61.59050883798517,sextile,355.4454103454116,conjunction,48.037064976386375,none,200.58551431721384,none,13.798011387230986,none,307.6529128946574,none
Edward Wright & Sharon Garcia,False,308.00970914435754,none,68.84416967355861,none,347.50792091329095,none,170.3853704877564,opposition,52.635315704494275,none,173.46977623369534,opposition,92.13352747342765,square,275.0109770478931,square,346.37536519022296,none,107.20982571942406,none,25.873576959156367,none,208.75102653362183,none,36.372388111175695,none,157.20684864037676,none,75.87059988010907,none,258.7480494545745,none
Daniel Jones & Pamela Walker,False,189.83988491336038,opposition,306.3836760277789,none,209.3456621428158,none,221.40265873229566,none,184.18418984823023,opposition,300.72798096264876,sextile,203.68996707768565,none,215.74696366716552,none,228.6166359931898,none,345.1604271076083,none,248.1224132226452,none,260.1794098121251,none,220.27134578366582,none,336.81513689808435,none,239.77712301312124,trine,251.8341196026011,none
Paul Allen & Deborah Walker,False,353.24947525863325,conjunction,54.62326439067988,sextile,40.14219866359781,none,331.04441287561497,none,70.65223488665404,none,132.02602401870067,none,117.5449582916186,trine,48.447172503635784,none,5.855462741956757,conjunction,67.22925187400338,none,52.74818614692131,none,343.6504003589385,none,283.3471953190081,none,344.72098445105473,none,330.23991872397266,none,261.1421329359898,none
Richard Wright & Cynthia Lopez,False,177.91437071020286,opposition,34.53424442680398,none,200.13912831830066,none,74.28342164670897,none,244.75617210745867,trine,101.37604582405979,none,266.9809297155565,square,141.1252230439648,none,160.1292659731902,none,16.74913968979132,none,182.354023581288,opposition,56.498316909696314,sextile,265.4169961200149,square,122.03686983661606,trine,287.64175372811275,none,161.78604705652108,none
James Williams & Pamela Perez,False,151.28450253682905,none,237.1083276811789,trine,107.9367618307547,none,100.23591276577815,none,108.49287784750108,none,194.31670299185095,none,65.14513714142673,sextile,57.44428807645019,sextile,113.61082969146585,trine,199.4346548358157,none,70.2630889853915,none,62.56223992041497,sextile,139.21402637256327,none,225.03785151691312,none,95.86628566648892,square,88.1654366015124,square
Matthew Thomas & Emily Miller,False,169.61542794990999,none,141.17346336312596,none,206.60105800535422,none,202.02907291612058,none,277.52528096822516,square,249.08331638144114,none,314.5109110236694,none,309.93892593443576,none,213.81257249691194,none,185.37060791012792,opposition,250.7982025523562,none,246.22621746312254,trine,8.073314258004984,conjunction,339.63134967122096,none,45.05894431344922,none,40.48695922421558,none
John Gonzalez & Helen Walker,True,338.5402301874577,none,25.92225776341536,none,306.8915007567593,none,72.48176184156216,none,358.081795152406,conjunction,45.46382272836365,none,326.4330657217076,none,92.02332680651045,square,20.017774602542346,none,67.39980217849995,none,348.3690451718439,none,113.95930625664676,trine,296.2376976523844,sextile,343.61972522834196,none,264.58896822168595,square,30.179229306488793,none
Thomas Miller & Jessica Miller,False,256.3814491775144,none,277.1840929334731,square,301.68675604302393,sextile,253.92535357673557,none,208.96045357489288,none,229.76309733085156,none,254.2657604404024,none,206.50435797411404,none,246.01827819718545,trine,266.82092195314414,square,291.3235850626949,none,243.56218259640656,trine,216.9407202314722,none,237.74336398743088,trine,262.24602709698166,square,214.4846246306933,none
David Nguyen & Stephanie Hernandez,True,2.8844583982516383,conjunction,102.85288969916468,none,42.909728427523646,none,296.6990213485717,sextile,344.0978027487022,none,84.06623404961522,square,24.123072777974187,none,277.91236569902225,square,24.15653786235299,none,124.12496916326603,trine,64.181807891625,sextile,317.97110081267306,none,281.1718079152495,none,21.14023921616254,none,321.19707794452154,none,214.98637086556957,none
Larry Clark & Anna Wright,False,102.32142618890543,none,205.27004544741317,none,147.61709032220517,none,215.34423463023225,none,1.2438554744761348,conjunction,104.19247473298385,none,46.53951960777586,none,114.26666391580294,trine,145.63890470352948,none,248.5875239620372,none,190.93456883682921,none,258.6617131448563,none,318.17732545051786,none,61.125944709025575,sextile,3.4729895838175793,conjunction,71.20013389184466,none
Brian Gonzalez & Debra Smith,False,134.066869356231,none,63.86100573875876,sextile,178.29123628512352,opposition,235.80358242303654,trine,9.973292083045074,conjunction,299.76742846557283,sextile,54.19765901193761,sextile,111.71000514985064,none,141.92710738070292,none,71.72124376323069,none,186.15147430959544,opposition,243.66382044750847,trine,271.3048076024599,square,201.09894398498767,none,315.5291745313524,none,13.041520669265452,none
Justin Hernandez & Jennifer Anderson,True,304.9478436644577,sextile,56.955949785157685,sextile,295.4487403842864,sextile,311.1950615325395,none,241.41406904788948,trine,353.4221751685895,conjunction,231.91496576771823,none,247.66128691597132,trine,298.31533276878525,sextile,50.32343888948523,none,288.81622948861394,none,304.56255063686706,sextile,267.2387642384613,square,19.246870359161278,none,257.73966095829,none,273.48598210654313,square
Richard Lopez & Kathleen Young,True,20.440947694106313,none,53.238334947156176,none,340.5378318803298,none,181.0045775717857,opposition,125.58304825242368,trine,158.38043550547354,none,85.67993243864717,square,286.14667813010306,none,65.46252249075019,sextile,98.25990974380005,none,25.55940667697368,none,226.02615236842956,none,28.491139826900508,none,61.28852707995037,sextile,348.588024013124,none,189.05476970457988,opposition
Nicholas Martin & Margaret Scott,False,88.72554049120623,square,171.4093770234856,opposition,42.281974548235326,none,32.625736385456776,none,195.2320487438724,none,277.91588527615176,square,148.78848280090148,none,139.13224463812293,none,91.91426373148136,square,174.59810026376073,opposition,45.47069778851045,none,35.8144596257319,none,90.69544544214239,square,173.37928197442176,opposition,44.25187949917148,none,34.59564133639293,none
Mark Thomas & Melissa Thompson,False,321.94022057149533,none,82.72341320795289,square,6.714188619998453,conjunction,77.064102415816,none,262.8254992701167,square,23.60869190657428,none,307.5994673186199,none,17.949381114437386,none,309.0454389137982,none,69.82863155025572,none,353.8194069623013,conjunction,64.16932075811883,sextile,219.3838805360253,none,340.16707317248284,none,264.15784858452844,square,334.507762380346,none
Gregory Martinez & Donna Lewis,True,121.42090279840355,trine,115.92105072974354,trine,156.53711287083857,none,350.25160120120955,conjunction,94.94759599178656,square,89.44774392312655,square,130.06380606422158,none,323.77829439459254,none,150.89486314238718,none,145.39501107372718,none,186.0110732148222,opposition,19.725561545193187,none,92.60477796403813,square,87.10492589537813,square,127.72098803647316,trine,321.4354763668441,none
Jason Miller & Cynthia Miller,False,298.23732051728643,sextile,14.569619442590522,none,341.2383543511943,none,343.88225414110036,none,26.418594765514825,none,102.75089369081891,none,69.41962859942268,none,72.06352838932875,none,307.5420313261758,none,23.874330251479876,none,350.54306516008364,conjunction,353.1869649499897,conjunction,68.26952199405,none,144.60182091935408,none,111.27055582795785,none,113.91445561786392,trine
Edward Robinson & Cynthia Williams,False,265.635630179106,square,159.31414001286015,none,301.6093543802102,sextile,341.6186276091397,none,10.723699221898402,none,264.4022090556526,square,46.69742342300265,none,86.7066966519321,square,278.7952379341875,none,172.47374776794172,opposition,314.76896213529176,none,354.77823536422125,conjunction,203.90968469934282,none,97.58819453309701,square,239.88340890044708,trine,279.8926821293765,none
William Lewis & Anna Clark,True,249.03687328517108,none,199.3466914790862,none,294.52087645956124,sextile,279.03380057300103,none,75.79911503910873,none,26.108933233023834,none,121.28311821349891,trine,105.79604232693865,none,230.39454630336652,none,180.70436449728163,opposition,275.8785494777567,square,260.3914735911965,none,347.47986181430485,none,297.78968000822,sextile,32.963864988695036,none,17.476789102134774,none
